1099869,grp-a001-02-000000020012840,nad-a001-02-000000124623283,20,1,LG생활건강 리튠 진한 레드석류 콜라겐스틱x1,,2340,False,0,2021-02-26T06:56:14Z,,82493938830,4949418731,리튠 진한 레드석류 콜라겐,https://shopping-phinf.pstatic.net/main_8249393/82493938830.16.jpg,https://smartstore.naver.com/main/products/4949418731,https://m.smartstore.naver.com/main/products/4949418731,30800,0,식품,다이어트식품,콜라겐,,50000006,50000024,50007037,,식품>다이어트식품>콜라겐
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124623398,20,1,LG생활건강 리튠 가르시니아 포르테 2박스,,2710,False,1,2021-02-26T06:56:33Z,,82614012448,5069490797,LG생활건강 리튠 가르시니아 포르테 2개월분,https://shopping-phinf.pstatic.net/main_8261401/82614012448.4.jpg,https://smartstore.naver.com/main/products/5069490797,https://m.smartstore.naver.com/main/products/5069490797,65280,0,식품,다이어트식품,가르시니아,,50000006,50000024,50001911,,식품>다이어트식품>가르시니아
1099869,grp-a001-02-000000020012840,nad-a001-02-000000124623413,30,1,LG생활건강리튠 다이어트에스카페 블랙로즈14포,,2020,False,0,2021-02-26T06:56:47Z,,82493862031,4949341932,[1팩] 리튠 다이어트 에스카페 블랙로즈 84g 14포 x1개 (7일분),https://shopping-phinf.pstatic.net/main_8249386/82493862031.7.jpg,https://smartstore.naver.com/main/products/4949341932,https://m.smartstore.naver.com/main/products/4949341932,9300,2500,식품,다이어트식품,가르시니아,,50000006,50000024,50001911,,식품>다이어트식품>가르시니아
1099869,grp-a001-02-000000020012834,nad-a001-02-000000124625054,20,0,리튠 키즈 프로바이오틱스X2 어린이유산균 아연,,1660,False,0,2021-02-26T07:01:51Z,,82509198013,4964677711,[LG생활건강] 리튠 키즈 프로바이오틱스 아연 함유 56g x2 (56일분),https://shopping-phinf.pstatic.net/main_8250919/82509198013.3.jpg,https://smartstore.naver.com/main/products/4964677711,https://m.smartstore.naver.com/main/products/4964677711,39900,0,식품,건강식품,영양제,프로바이오틱스,50000006,50000023,50001092,50007030.0,식품>건강식품>영양제>프로바이오틱스
1099869,grp-a001-02-000000020012834,nad-a001-02-000000124625055,20,0,LG생활건강리튠 키즈궁중발효녹용 홍삼농축액X2,,1550,False,0,2021-02-26T07:01:51Z,,82509006293,4964485991,[LG생활건강] 리튠 키즈 궁중 발효 녹용 6년근 홍삼 농축액 망고맛 600ml x2 (2개월분),https://shopping-phinf.pstatic.net/main_8250900/82509006293.jpg,https://smartstore.naver.com/main/products/4964485991,https://m.smartstore.naver.com/main/products/4964485991,151200,0,식품,건강식품,홍삼,,50000006,50000023,50001901,,식품>건강식품>홍삼>기타홍삼제품
1099869,grp-a001-02-000000020012834,nad-a001-02-000000124625056,20,0,LG생활건강 리튠 키즈 궁중 발효 홍삼농축액,,1440,False,0,2021-02-26T07:01:51Z,,82497662191,4953141983,[LG생활건강] 리튠 키즈 궁중 발효 홍삼 비타민B군 600ml x1 (1개월분),https://shopping-phinf.pstatic.net/main_8249766/82497662191.1.jpg,https://smartstore.naver.com/main/products/4953141983,https://m.smartstore.naver.com/main/products/4953141983,72000,0,식품,건강식품,홍삼,,50000006,50000023,50001901,,식품>건강식품>홍삼
1099869,grp-a001-02-000000020012834,nad-a001-02-000000124625058,20,0,LG생활건강 리튠 키즈궁중발효녹용 홍삼농축액,,1550,False,0,2021-02-26T07:01:51Z,,82497463880,4952943758,[LG생활건강] 리튠 키즈 궁중 발효 녹용 6년근 홍삼 농축액 망고맛 600ml x1 (1개월분),https://shopping-phinf.pstatic.net/main_8249746/82497463880.3.jpg,https://smartstore.naver.com/main/products/4952943758,https://m.smartstore.naver.com/main/products/4952943758,64000,0,식품,건강식품,건강음료,,50000006,50000023,50001897,,식품>음료>건강/기능성음료>기타건강/기능성음료
1099869,grp-a001-02-000000020012834,nad-a001-02-000000124625059,20,0,리튠 키즈 프로바이오틱스X1 어린이유산균 아연,,1660,False,0,2021-02-26T07:01:51Z,,82494077410,4949557311,[LG생활건강] 리튠 키즈 프로바이오틱스 아연 함유 56g 28포 x1 (28일분),https://shopping-phinf.pstatic.net/main_8249407/82494077410.3.jpg,https://smartstore.naver.com/main/products/4949557311,https://m.smartstore.naver.com/main/products/4949557311,22100,0,식품,건강식품,영양제,프로바이오틱스,50000006,50000023,50001092,50007030.0,식품>건강식품>영양제>프로바이오틱스
1099869,grp-a001-02-000000020012826,nad-a001-02-000000124626219,20,1,LG생활건강 리튠 골드비젼 마누카허니홍삼 x2,,2370,False,0,2021-02-26T07:04:37Z,,82508767861,4964247559,[LG생활건강] 리튠 골드 비젼 마누카 허니 홍삼 196g x2 (56일분),https://shopping-phinf.pstatic.net/main_8250876/82508767861.jpg,https://smartstore.naver.com/main/products/4964247559,https://m.smartstore.naver.com/main/products/4964247559,176400,0,식품,건강식품,홍삼,,50000006,50000023,50001901,,식품>건강식품>홍삼
1099869,grp-a001-02-000000020012826,nad-a001-02-000000124626220,20,0,LG생활건강 리튠 홍삼진 앰플 홍삼농축액 x2,,2700,False,1,2021-02-26T07:04:37Z,,82507134175,4962613873,LG생활건강 리튠 홍삼진 에센스 앰플,https://shopping-phinf.pstatic.net/main_8250713/82507134175.6.jpg,https://smartstore.naver.com/main/products/4962613873,https://m.smartstore.naver.com/main/products/4962613873,143000,0,식품,건강식품,홍삼,홍삼액,50000006,50000023,50012060,50012080.0,식품>건강식품>홍삼>홍삼액
